Lp.,x1(0),x2(0),x1*,x2*,y*,f_calls,,x1*,x2*,y*,f_calls,,x1*,x2*,y*,f_calls,,x1*,x2*,y*,f_calls,,x1*,x2*,y*,f_calls
16,-4.21165,1.25685,-1.33207e-09,-0.774716,0.619837,10020,,0.00032111,0.000419601,8.88968e-06,540,,-0.000203318,0.00019757,2.55925e-06,820,,-0.000390263,0.000257986,6.96911e-06,580,,3.93714e-05,1.28118e-05,5.45859e-08,2220,,
17,2.46521,2.03098,7.8335e-05,-7.57949e-05,3.78328e-07,460,,1.19929e-06,-0.000178034,1.00933e-06,540,,-8.35275e-05,-4.55518e-05,2.88232e-07,540,,0.000261964,0.000245321,4.10155e-06,540,,0.000187,5.00436e-06,1.1143e-06,1900,,
18,0.352406,4.23891,3.10371e-05,0.000457913,6.70753e-06,300,,0.000454666,0.000163896,7.43788e-06,460,,2.4945e-05,0.000346222,3.83676e-06,700,,-1.53837e-05,0.000469599,7.02954e-06,860,,-0.000195279,-1.69344e-05,1.22341e-06,1820,,
19,-1.14328,3.0963,2.21064e-10,-0.774716,0.619837,10020,,-0.000412057,0.00012172,5.87834e-06,380,,3.36982e-05,6.55447e-05,1.72958e-07,580,,0.000269047,-0.000469649,9.32846e-06,660,,0.00015197,0.000508958,8.98383e-06,900,,
20,0.186039,4.65135,0.000134596,-0.000419767,6.18766e-06,540,,0.000357471,0.000412295,9.48183e-06,380,,-0.774716,5.98479e-10,0.619837,10020,,-0.000164136,-4.58149e-05,9.24692e-07,580,,-1.05942e-05,0.000181983,1.05813e-06,2380,,
21,-0.45252,2.06038,0.00047198,-0.000240246,8.93129e-06,620,,0.000504506,-0.000183976,9.18252e-06,500,,0.000304147,-0.000330228,6.41804e-06,500,,-0.000132101,0.000121397,1.02494e-06,740,,0.000514215,-9.6372e-05,8.71543e-06,1700,,
22,-0.15657,-2.57531,-0.000327842,-1.45539e-05,3.42919e-06,620,,-0.774716,-2.50031e-10,0.619837,10020,,0.00052166,0.000177675,9.67049e-06,700,,-0.000254486,-0.000140951,2.69485e-06,540,,0.000295484,0.000173507,3.7388e-06,1900,,
23,-3.44442,1.30172,0.000465183,0.000290034,9.56914e-06,260,,-4.42243e-05,-9.09811e-05,3.25856e-07,340,,-0.000309595,0.000329886,6.51733e-06,540,,-0.000229457,0.000446985,8.03852e-06,1300,,-6.5097e-05,-0.000137474,7.36735e-07,2060,,
24,-0.825085,-0.269934,-0.774716,-8.29609e-10,0.619837,10020,,9.71095e-05,0.000290946,2.99573e-06,460,,0.000462024,3.61287e-05,6.83885e-06,540,,0.000250023,0.000243031,3.87129e-06,740,,-0.000211598,-0.000225742,3.04838e-06,1620,,
25,-0.781057,4.32985,2.88363e-10,-0.774716,0.619837,10020,,-1.09829e-09,0.774716,0.619837,10020,,-0.000267701,0.00027734,4.7312e-06,540,,0.000479609,0.000165852,8.20046e-06,1140,,0.000401929,0.000199719,6.41418e-06,1540,,
26,-0.073345,-4.92991,-6.69576e-05,-0.000115831,5.69987e-07,500,,0.000310426,0.000330185,6.54002e-06,380,,-0.000227467,0.000289258,4.31184e-06,660,,-0.000274938,0.000146834,3.09353e-06,900,,-5.04685e-05,2.26959e-05,9.75074e-08,1420,,
27,-2.11138,-4.64313,2.19241e-05,-0.000242719,1.89123e-06,340,,-0.000168477,0.000254935,2.97333e-06,700,,-0.000136848,0.000325202,3.96388e-06,620,,0.000404405,0.00016428,6.06699e-06,740,,-0.000383871,0.000275754,7.11351e-06,1020,,
28,3.33361,2.58356,0.000363809,-0.000135905,4.80271e-06,460,,-9.44743e-05,-1.67763e-05,2.93169e-07,460,,-0.000213002,9.84586e-05,1.75337e-06,540,,0.000251252,-0.000185753,3.10884e-06,1020,,0.000248955,0.000276333,4.40504e-06,1100,,
29,4.77982,2.38272,-7.68923e-05,-0.000478343,7.47421e-06,460,,0.000459583,3.83722e-05,6.77254e-06,580,,-0.000315525,0.000429811,9.0526e-06,700,,-0.000100202,3.30236e-05,3.54439e-07,660,,-0.000192176,-0.000445058,7.48324e-06,1820,,
30,-2.19466,2.14299,-0.774716,-0.774716,1.23967,10020,,5.64571e-06,-0.000134795,5.79583e-07,340,,-5.19983e-05,0.000381153,4.7121e-06,380,,-8.24024e-05,0.000248364,2.1804e-06,980,,-8.82623e-05,-0.000377234,4.77942e-06,900,,
31,2.4168,2.26883,5.91862e-10,-0.774716,0.619837,10020,,0.000354012,-2.92679e-05,4.01792e-06,420,,-0.000306408,8.28574e-05,3.20817e-06,500,,0.000379231,6.40724e-05,4.71018e-06,580,,-0.000158613,0.00032362,4.13596e-06,1460,,
32,1.15745,-3.78934,-6.51151e-06,-0.000147346,6.92674e-07,300,,0.000302883,-8.31425e-05,3.14129e-06,740,,0.000155668,0.000153974,1.52654e-06,660,,-6.65884e-05,7.54047e-05,3.22243e-07,740,,3.77449e-05,-0.00018976,1.19197e-06,1060,,
33,2.70184,3.12908,0.774716,1.00074e-09,0.619837,10020,,-0.000148551,-0.000270505,3.03269e-06,300,,-0.000108924,0.000362129,4.55354e-06,900,,-5.02961e-05,7.14015e-05,2.42891e-07,620,,0.000223692,0.00048271,9.01292e-06,1140,,
34,0.468694,-2.60994,-0.000146996,0.000283466,3.24669e-06,300,,-0.000267371,-0.000360785,6.42113e-06,380,,6.06119e-05,-0.00055605,9.9624e-06,460,,0.000169822,-9.87219e-05,1.22866e-06,740,,-0.000305421,0.000292881,5.70175e-06,1500,,
35,0.222543,-1.42829,-5.86284e-10,-0.774716,0.619837,10020,,0.000200342,-7.84015e-05,1.47379e-06,420,,0.000168142,8.16415e-05,1.11248e-06,540,,0.000204225,-0.000326295,4.71829e-06,860,,-0.000253063,4.44436e-05,2.10213e-06,940,,
36,1.59099,2.64087,8.74219e-05,-0.000139862,8.66245e-07,580,,-0.000203986,0.000167943,2.22309e-06,700,,-0.000536963,-3.66686e-06,9.18154e-06,420,,0.000336882,-0.00031569,6.78722e-06,700,,5.28544e-05,-0.000265462,2.3329e-06,1900,,
37,-0.00260574,3.01145,0.000236438,0.000364589,6.01275e-06,540,,-0.000263461,-0.00014744,2.90245e-06,660,,0.000412061,-1.39308e-05,5.41284e-06,540,,0.000416113,0.000109359,5.89434e-06,700,,0.000139783,0.000195152,1.83489e-06,1540,,
38,2.5698,-0.532024,0.774716,2.82029e-10,0.619837,10020,,0.00017945,0.000279184,3.50732e-06,620,,8.15905e-06,3.07562e-05,3.2241e-08,540,,1.55799e-05,-0.000130287,5.48246e-07,900,,-9.27152e-05,0.000321928,3.57381e-06,940,,
39,3.59514,2.96004,-3.34617e-05,1.27524e-05,4.0832e-08,540,,-0.000477015,-0.000168541,8.15007e-06,460,,1.58146e-05,-4.63422e-05,7.63489e-08,540,,-0.000129047,0.0002016,1.82443e-06,1220,,-0.00024224,0.000338789,5.52334e-06,1460,,
40,-0.00335529,-1.12205,-0.774716,5.79188e-10,0.619837,10020,,-0.000261727,-8.97186e-05,2.43756e-06,580,,-0.000160642,-0.000183874,1.89831e-06,500,,-0.000141849,0.000373183,5.07528e-06,700,,0.000150784,-1.35814e-05,7.29841e-07,2220,,
41,2.06207,-4.12929,0.774716,1.03047e-11,0.619837,10020,,0.000377707,0.000405292,9.77323e-06,460,,-0.000236853,0.000184216,2.86693e-06,780,,0.000153645,0.000159929,1.56615e-06,820,,-0.000351734,0.000246774,5.87859e-06,1660,,
42,-4.851,1.95241,0.000159316,-0.000405402,6.04155e-06,420,,0.000179021,0.00015068,1.74348e-06,340,,0.000181989,0.000217304,2.55827e-06,700,,0.000309065,0.000451387,9.52955e-06,660,,-6.49527e-06,-0.000542454,9.37118e-06,1420,,
43,-3.01979,0.907969,-0.000156083,0.000368752,5.10563e-06,380,,0.000240485,0.000171823,2.78164e-06,700,,3.05438e-05,0.000496375,7.87532e-06,420,,0.000170151,0.000333726,4.46828e-06,980,,0.000227394,1.93683e-05,1.65846e-06,2220,,
44,3.28327,2.41579,-0.000366889,-0.000133053,4.84995e-06,620,,-1.69423e-06,0.000542325,9.36547e-06,340,,-0.000161082,0.000488493,8.42465e-06,420,,-0.000324764,-0.000108568,3.7338e-06,740,,6.99984e-05,-0.000453824,6.71418e-06,1460,,
45,0.732092,-1.80672,-0.000233743,0.000123639,2.22651e-06,340,,0.000244376,0.000133367,2.468e-06,380,,-4.22508e-05,9.93471e-06,5.99858e-08,700,,0.000179262,-0.000313673,4.15627e-06,900,,0.000181918,2.20811e-05,1.06933e-06,1060,,
46,4.07827,-4.53712,0.000157183,-0.000282244,3.32334e-06,420,,9.07393e-10,0.774716,0.619837,10020,,0.000260389,-3.46843e-05,2.1973e-06,660,,-0.00031357,-0.000131329,3.68015e-06,1140,,8.4003e-05,-0.000248408,2.18959e-06,1020,,
47,2.17424,-0.934687,5.06245e-05,-2.27757e-05,9.81249e-08,420,,-0.000228056,-0.00029955,4.51336e-06,740,,0.000183462,-2.01982e-05,1.08475e-06,620,,1.74957e-05,0.000110713,4.00054e-07,820,,-0.000191918,0.000114464,1.59004e-06,940,,
48,-3.85706,-0.0740036,-0.774716,2.54393e-11,0.619837,10020,,-0.000375765,7.95014e-05,4.6974e-06,620,,0.000506863,2.48711e-05,8.20034e-06,420,,6.72128e-05,-0.000288392,2.79218e-06,940,,0.000314567,0.000207907,4.52729e-06,3180,,
49,-0.698889,1.21975,3.77121e-06,-0.00050275,8.04889e-06,460,,-0.000149546,0.000296612,3.51359e-06,500,,-6.18868e-05,7.66576e-05,3.09075e-07,580,,0.000292939,-0.000137609,3.33548e-06,580,,0.000229885,0.000128645,2.20977e-06,940,,
50,4.28325,1.06766,0.00042447,0.000239783,7.56804e-06,540,,3.85761e-05,-4.26617e-05,1.05339e-07,460,,0.000398004,1.65195e-05,5.05276e-06,820,,-8.82918e-05,8.64834e-05,4.86389e-07,620,,-0.0001992,0.000517505,9.79131e-06,2580,,
51,0.0371463,0.908418,-0.000244627,7.52107e-05,2.08566e-06,620,,-4.25347e-05,-7.11468e-05,2.18792e-07,460,,0.00016888,0.000450464,7.36958e-06,500,,-0.000272065,4.61452e-05,2.42477e-06,900,,0.000150003,0.000202391,2.02083e-06,900,,
52,-3.69276,-4.91885,0.774716,1.31288e-09,0.619837,10020,,5.28292e-05,-0.00011081,4.79862e-07,300,,-2.47645e-05,-0.00036483,4.25779e-06,740,,0.000267492,-0.000159967,3.09322e-06,500,,0.000388168,0.000132434,5.35632e-06,1220,,
53,-4.91741,-4.21175,-0.000116157,-3.68789e-05,4.72939e-07,580,,0.000164894,0.00022929,2.53987e-06,500,,-0.000151264,0.000466175,7.64856e-06,500,,-0.00025072,9.35835e-05,2.28051e-06,660,,-0.000138459,0.000337455,4.23655e-06,1380,,
54,-3.05584,1.95514,2.24199e-05,-0.000194486,1.22045e-06,380,,-0.000144698,0.000329808,4.13032e-06,460,,0.000314483,0.000121622,3.62022e-06,540,,0.000385048,-0.000348516,8.58873e-06,1020,,0.000405598,-6.95425e-05,5.39239e-06,1540,,
55,1.98847,1.30877,-0.000459692,9.98623e-05,7.04639e-06,780,,-7.11066e-06,3.00736e-05,3.04091e-08,460,,-0.00046794,0.000206072,8.32469e-06,660,,0.00016768,0.000120971,1.36129e-06,1020,,-7.39603e-05,-0.000134688,7.51835e-07,1020,,
56,-4.59057,-0.516434,0.774716,0.774716,1.23967,10020,,-0.000102642,0.000193957,1.53337e-06,540,,-0.000234566,-0.000118671,2.20044e-06,1100,,-0.000519233,4.41927e-05,8.64702e-06,1220,,5.43267e-05,-0.000277199,2.54073e-06,1660,,
57,0.773694,-2.87119,1.20964e-09,0.774716,0.619837,10020,,-3.58273e-05,0.000489276,7.66369e-06,500,,-8.25378e-05,-0.000502778,8.26625e-06,540,,0.000430077,-9.51879e-05,6.17831e-06,820,,0.000162799,-0.000354719,4.85054e-06,1780,,
58,0.951091,0.0556253,-0.000302033,0.000109072,3.28361e-06,420,,0.000136888,0.000185969,1.69793e-06,660,,0.000316006,0.000383968,7.87437e-06,380,,0.000195098,-0.000198437,2.4659e-06,820,,-0.774716,3.23034e-10,0.619837,10020,,
59,-4.75273,3.47017,-5.31986e-05,-0.000425207,5.84727e-06,380,,0.000401559,0.000105631,5.48988e-06,340,,-0.00039994,-0.000169535,6.00849e-06,540,,-0.00013452,-8.26444e-05,7.93696e-07,900,,0.000124788,-3.78978e-05,5.41583e-07,1220,,
60,-0.806912,1.75081,0.000255668,8.95982e-05,2.33705e-06,380,,-0.000170148,-0.000362535,5.10695e-06,420,,-0.000202752,-1.46072e-05,1.31579e-06,500,,-0.000245958,-2.06921e-05,1.93996e-06,940,,7.98502e-05,-2.97856e-07,2.03032e-07,1300,,
61,-0.98623,-4.74941,1.91146e-05,-0.000428211,5.85043e-06,740,,-0.000178744,-3.13173e-05,1.04858e-06,660,,-0.000121014,-2.69146e-05,4.89383e-07,620,,-0.000110792,-0.000126478,9.00238e-07,900,,2.96323e-05,-0.000116009,4.56499e-07,1420,,
62,4.57446,-4.50806,0.000281348,-0.000151788,3.25419e-06,1540,,1.2381e-09,0.774716,0.619837,10020,,-0.000334344,7.09054e-06,3.56114e-06,980,,-0.000226477,0.000274852,4.03876e-06,780,,0.000334751,2.44591e-05,3.58726e-06,1340,,
63,-1.48301,-4.86999,7.21428e-05,-0.00049019,7.81705e-06,420,,-0.000360224,0.00022526,5.74767e-06,420,,-0.000461615,-4.21956e-05,6.84196e-06,340,,0.000449949,4.57465e-05,6.51328e-06,660,,0.000429185,-0.000216459,7.35735e-06,2620,,
64,2.5097,0.853471,0.774716,4.22171e-10,0.619837,10020,,-0.000132709,0.000189397,1.70303e-06,380,,-0.000123176,0.000183271,1.55266e-06,620,,0.000122978,0.000233484,2.21746e-06,820,,-0.000389058,-0.000169557,5.73534e-06,1060,,
65,3.588,4.73976,-0.000362575,0.000101216,4.51226e-06,260,,0.000385171,0.000351298,8.65373e-06,420,,-1.43988e-05,0.000123018,4.8849e-07,580,,0.000294759,0.000372775,7.19144e-06,580,,-0.000150902,0.000271044,3.0644e-06,2940,,
66,2.0206,-3.72116,-1.23134e-09,0.774716,0.619837,10020,,-0.000336032,-1.44469e-05,3.60223e-06,420,,2.60892e-05,0.000190075,1.1721e-06,660,,-0.000158117,0.000213614,2.24909e-06,940,,-8.3416e-05,0.000104587,5.69874e-07,1540,,
67,1.49786,-2.65736,-0.774716,9.29053e-10,0.619837,10020,,-7.15367e-05,0.00024142,2.01885e-06,340,,0.000185287,0.000190116,2.24412e-06,420,,0.000257861,-1.21234e-05,2.12196e-06,1180,,-0.000221023,0.000497866,9.44837e-06,1380,,
68,-3.42278,-1.48361,0.000108738,-0.000360832,4.52239e-06,460,,0.774716,7.97862e-10,0.619837,10020,,0.000174933,-4.93284e-05,1.05191e-06,700,,0.000211003,0.000388198,6.21629e-06,1060,,0.000299455,-7.17881e-05,3.01952e-06,1500,,
69,-4.8505,-1.81096,-6.26256e-05,-0.000191694,1.29499e-06,460,,-7.782e-05,0.000147604,8.8659e-07,580,,-0.000491215,-6.61291e-05,7.82258e-06,540,,0.00019261,-0.000335494,4.76537e-06,1060,,-3.99205e-05,0.000180919,1.093e-06,2300,,
70,-3.16991,4.1543,0.000420921,0.00017332,6.59823e-06,500,,-0.000303658,-0.000310638,6.00881e-06,460,,-1.454e-05,2.95329e-05,3.45046e-08,420,,-0.000407629,0.000169368,6.2044e-06,740,,-1.59799e-05,-0.000104975,3.59029e-07,1340,,
71,-3.41433,0.620838,-0.000262399,0.000105264,2.54529e-06,380,,0.000220025,-0.000176635,2.53501e-06,740,,-0.000141771,-4.76801e-05,7.12395e-07,380,,-0.000235734,0.000454663,8.35192e-06,660,,-0.000132972,-0.000394337,5.51459e-06,1380,,
72,2.95145,-1.63338,0.00053453,0.000151691,9.8308e-06,300,,-0.774716,-6.94718e-10,0.619837,10020,,7.04654e-05,-0.000182244,1.21569e-06,660,,-4.72971e-05,0.000442359,6.30221e-06,700,,-4.00337e-05,0.00036371,4.26331e-06,1180,,
73,3.73124,4.21458,-0.774716,6.7729e-11,0.619837,10020,,-6.94128e-10,-0.774716,0.619837,10020,,-0.000415448,-0.000133155,6.06049e-06,420,,-0.000253322,0.000119215,2.49595e-06,580,,0.00030153,-0.000153842,3.64876e-06,900,,
74,-3.14195,-1.88428,0.000110203,-7.92163e-05,5.86535e-07,860,,-5.51928e-05,-4.61277e-05,1.64753e-07,620,,-0.000138579,-0.000194119,1.8114e-06,660,,0.000238351,-0.000135219,2.39123e-06,820,,0.000479306,0.000117605,7.75573e-06,1300,,
75,-1.36264,-3.48944,3.26849e-10,0.774716,0.619837,10020,,-0.00035947,6.64877e-05,4.25541e-06,700,,6.08012e-05,0.000140681,7.47917e-07,420,,-0.000204325,-0.000245986,3.25614e-06,620,,-0.00029631,-0.000286663,5.41245e-06,780,,
76,2.68787,1.88631,-0.000317057,-0.000421678,8.86296e-06,260,,-0.000128688,-0.000407519,5.81548e-06,580,,-7.89797e-10,0.774716,0.619837,10020,,-0.000107133,-8.10314e-05,5.74555e-07,620,,0.000269188,-0.000128081,2.82975e-06,1140,,
77,-0.894333,4.13582,0.00038979,-0.000128885,5.36698e-06,580,,-0.000263544,0.000411435,7.6019e-06,380,,-0.000491286,-0.000266393,9.94528e-06,580,,0.00013954,-0.000466793,7.55834e-06,1060,,-0.000106021,8.9155e-05,6.11027e-07,1980,,
78,4.78256,3.13836,-6.1397e-05,0.000341547,3.83461e-06,500,,1.0989e-06,-0.000206888,1.36299e-06,580,,-0.000136198,-0.00035344,4.56843e-06,620,,0.000227171,0.000162422,2.48332e-06,620,,5.99809e-05,-0.000449904,6.5599e-06,1460,,
79,-1.63698,-0.359678,-0.774716,-8.85758e-11,0.619837,10020,,-5.98848e-05,-6.66925e-05,2.55825e-07,460,,-0.000100377,-0.000220592,1.87032e-06,420,,-0.000150915,-0.000170073,1.64626e-06,860,,-9.39407e-06,0.000555269,9.8206e-06,1740,,
80,0.326415,-2.13824,-6.87895e-05,0.000352822,4.11454e-06,420,,0.00028645,-7.41713e-05,2.78796e-06,580,,1.63461e-05,0.000117569,4.48649e-07,580,,-0.000129383,-0.000191698,1.70319e-06,820,,-8.22337e-05,-0.000267844,2.49973e-06,1460,,
81,0.0351112,-1.00858,0.000419365,2.78666e-05,5.62478e-06,420,,0.000316716,-0.000119959,3.65231e-06,460,,7.61454e-05,-0.000212469,1.6221e-06,740,,-0.000291532,0.000146946,3.39389e-06,620,,0.000329202,0.000432903,9.41834e-06,1540,,
82,3.89044,-0.240273,-0.000178307,-0.000119924,1.47033e-06,420,,-0.000472881,-0.000106021,7.47842e-06,300,,0.000433406,2.8856e-07,5.98132e-06,660,,-0.000141205,0.000426914,6.43837e-06,900,,-0.000129686,2.885e-05,5.62049e-07,1620,,
83,-4.59668,2.92508,0.000166676,-0.000268723,3.18402e-06,380,,-0.000194245,-0.000413509,6.64618e-06,860,,0.000133795,5.59225e-06,5.71016e-07,540,,-0.000383967,0.000363002,8.89044e-06,700,,0.000147331,-0.000433316,6.67003e-06,1820,,
84,1.04027,-0.829932,-0.000119649,5.03306e-05,5.3652e-07,260,,-9.07569e-05,0.000343648,4.02268e-06,340,,-0.000301667,-0.000122644,3.37673e-06,580,,-0.00035352,-0.000213632,5.43281e-06,500,,-0.000176652,-5.91231e-05,1.10498e-06,1300,,
85,3.40698,0.810809,-0.000375679,-0.000244098,6.39137e-06,260,,0.000354823,0.00021037,5.41816e-06,660,,0.000407467,5.97681e-05,5.40053e-06,580,,0.000428592,-0.000325147,9.2156e-06,980,,-8.58455e-05,-0.000191982,1.40828e-06,1100,,
86,3.65353,-1.27797,0.000227294,0.000406183,6.89858e-06,700,,0.000443557,-0.000144094,6.92592e-06,660,,8.5448e-05,0.000277186,2.67902e-06,460,,0.000134888,0.000255712,2.66151e-06,500,,6.31887e-05,-0.000128375,6.51909e-07,1380,,
87,-3.89951,-0.841499,-0.000373049,-2.88273e-06,4.43164e-06,500,,-4.85721e-05,-0.000415148,5.5631e-06,420,,0.000318308,-1.48631e-05,3.23332e-06,500,,7.56603e-05,0.000119149,6.34334e-07,620,,-3.26173e-06,-9.45429e-05,2.84959e-07,1940,,
88,-1.19681,-0.187102,-0.000144438,6.16875e-05,7.8548e-07,500,,0.000322708,0.000145645,3.99156e-06,620,,-0.000466687,7.40169e-05,7.10964e-06,620,,0.000361619,-1.21755e-05,4.1687e-06,1100,,0.000224417,3.41996e-05,1.64093e-06,1220,,
89,-1.66885,-1.62637,0.774716,-0.774716,1.23967,10020,,0.000193069,0.000279646,3.6771e-06,220,,0.000424133,5.99884e-05,5.84271e-06,420,,-0.000264578,0.000290313,4.91275e-06,900,,0.000329131,-0.000169169,4.36067e-06,1500,,
90,-3.42118,4.67677,-0.000218366,-4.05777e-05,1.5708e-06,580,,5.26849e-05,-0.000215005,1.56037e-06,540,,-6.88035e-05,-2.74513e-05,1.74736e-07,580,,0.000481369,-9.6497e-05,7.67493e-06,900,,2.5837e-05,9.06235e-05,2.82767e-07,1420,,
91,-1.56314,-4.68572,-0.000369078,-0.000122935,4.81878e-06,540,,-0.000337069,0.000123984,4.1073e-06,540,,-0.00010538,-0.000209808,1.75529e-06,540,,-0.000318435,-0.000281548,5.75299e-06,700,,8.40425e-05,-0.000416653,5.75275e-06,1020,,
92,3.72152,1.27379,-0.000172288,-0.000216483,2.43748e-06,1300,,1.16881e-05,0.000130601,5.47472e-07,780,,1.2111e-05,0.000240499,1.84644e-06,460,,7.16733e-05,0.000191491,1.3312e-06,1100,,-0.00015909,0.000336105,4.40307e-06,1740,,
93,3.50598,4.28334,-0.000269152,-0.000159651,3.11837e-06,1540,,0.000291819,0.000204114,4.03828e-06,820,,0.000312287,-0.000207403,4.47511e-06,540,,0.000364236,-0.000147623,4.91841e-06,1060,,-0.774716,7.73225e-10,0.619837,10020,,
94,-1.12748,-4.42342,0.00052417,0.000123644,9.23567e-06,340,,-0.000399011,0.000270649,7.40214e-06,380,,-3.61538e-05,-0.000166946,9.29102e-07,580,,-0.000472088,0.000171448,8.03264e-06,540,,0.000462679,8.65508e-05,7.05512e-06,1580,,
95,-0.052441,3.65851,-4.37702e-05,3.19086e-05,9.34257e-08,340,,0.000382545,0.000156854,5.44328e-06,420,,4.69297e-06,-8.01033e-05,2.0502e-07,540,,-0.0002635,-0.000139959,2.83465e-06,700,,0.000258241,0.000140177,2.74922e-06,1020,,
96,1.91423,-2.99486,-0.000270309,-0.000107339,2.69352e-06,900,,0.000112919,-8.09727e-06,4.081e-07,380,,1.44412e-05,-0.000437229,6.09396e-06,660,,-1.22997e-05,0.000114155,4.19767e-07,860,,0.000197553,0.000444076,7.52217e-06,1180,,
97,-0.59052,-1.33256,-0.00011122,-8.32792e-05,6.14729e-07,500,,-8.68842e-06,-0.000406592,5.26651e-06,260,,-0.000208834,0.000408275,6.69649e-06,500,,-0.000439416,0.000306937,9.14823e-06,820,,0.000314967,0.000142279,3.80352e-06,1140,,
